contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
BBD1_V__1949	21322	No	NA	25	1	16	Low-quality	Genome-fragment	30.21	HMM-based (lower-bound)	0.0	1.0	
G21F_7878_V2__1158	36030	No	NA	56	16	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G18F_V11__3267	2561	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__7145	3184	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY4_V__3526	4003	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD0_V__3938	4143	Yes	2296	4	1	1	Low-quality	Genome-fragment	1.3	HMM-based (lower-bound)	44.58	1.0	
G01M_8349_V__4108	3137	No	NA	5	0	0	Low-quality	Genome-fragment	8.1	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAF1_V__5562	40276	No	NA	22	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__3211	4150	No	NA	14	3	0	Low-quality	Genome-fragment	8.44	AAI-based (high-confidence)	0.0	1.0	
BAH14_V__3302	2519	No	NA	5	0	0	Low-quality	Genome-fragment	4.72	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J7927V1__9295	16560	No	NA	24	8	0	Medium-quality	Genome-fragment	87.45	AAI-based (medium-confidence)	0.0	1.0	
G21F_7878_V2__3365	3713	No	NA	5	0	2	Low-quality	Genome-fragment	6.39	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J7927V1__1361	25765	No	NA	45	43	0	Medium-quality	Genome-fragment	83.63	AAI-based (high-confidence)	0.0	1.0	
AWG10_V__5411	47795	No	NA	85	81	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
G23J_7940V__5181	4511	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__8015	10141	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8340_V__9378	4289	No	NA	9	1	0	Low-quality	Genome-fragment	2.85	HMM-based (lower-bound)	0.0	1.0	
G21F_7946_V4__4513	9334	No	NA	10	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G18F_V12__8731	9766	No	NA	12	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAM2_V__3171	2790	No	NA	6	1	0	Low-quality	Genome-fragment	5.36	AAI-based (medium-confidence)	0.0	1.0	
AZC3_V__5521	56037	No	NA	49	0	48	Low-quality	Genome-fragment	19.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8519_V__41	34245	No	NA	58	14	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
BAF1_V__6669	28501	No	NA	33	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8066V__4164	2836	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
MixRN7_V4__6011	9801	No	NA	15	1	1	Low-quality	Genome-fragment	22.69	AAI-based (high-confidence)	0.0	1.0	
G23J_7937V__2076	11532	No	NA	15	1	2	Low-quality	Genome-fragment	4.69	HMM-based (lower-bound)	0.0	1.0	
G21F_7878_V2__1711	6851	No	NA	11	8	0	Low-quality	Genome-fragment	16.65	AAI-based (high-confidence)	0.0	1.0	
MixRN7_V4__7235	6902	Yes	4349	7	1	1	Low-quality	Genome-fragment	3.23	HMM-based (lower-bound)	36.99	1.0	
G23J_8196V__2114	5577	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8588_V__4124	2718	No	NA	4	2	0	Low-quality	Genome-fragment	5.83	AAI-based (high-confidence)	0.0	1.0	
G05A_8347_V6__10183	3151	No	NA	2	0	1	Low-quality	Genome-fragment	7.76	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BBD2_V__5572	69571	No	NA	123	116	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
G23J_7943V__5651	218496	No	NA	254	51	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BAY1_V__4696	6679	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AWG0_V__787	6420	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAJ6_V__6678	3128	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G18F_V17__783	6916	No	NA	11	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAD1_V__3943	37817	No	NA	32	0	22	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7946_V4__1994	28265	No	NA	31	25	0	Medium-quality	Genome-fragment	68.54	AAI-based (high-confidence)	0.0	1.0	
BAM1_V__5173	3008	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__3403	7444	No	NA	10	1	0	Low-quality	Genome-fragment	17.05	AAI-based (high-confidence)	0.0	1.0	
G03J_7879_V5__3373	3536	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB1_V__418	6437	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAD1_V__9859	8071	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAF3_V__7111	2733	No	NA	4	0	0	Low-quality	Genome-fragment	3.03	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAC7_V__1487	145527	No	NA	201	38	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G23J_7936V__7399	12844	No	NA	17	1	6	Low-quality	Genome-fragment	15.9	HMM-based (lower-bound)	0.0	1.0	
BAX4_V__8699	2921	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__8180	22410	No	NA	25	1	9	Low-quality	Genome-fragment	15.06	HMM-based (lower-bound)	0.0	1.0	
BAX6_V__2649	6664	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__1308	78934	No	NA	76	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7940V__2692	144602	Yes	141671	187	15	5	High-quality	High-quality	92.09	AAI-based (high-confidence)	2.03	1.0	
BAM6_V__8793	6692	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__10071	4914	No	NA	7	1	0	Low-quality	Genome-fragment	9.91	AAI-based (high-confidence)	0.0	1.0	
AZX1_V__3536	84825	No	NA	109	17	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G21F_7947_V5__4253	4848	No	NA	6	3	0	Low-quality	Genome-fragment	10.3	AAI-based (high-confidence)	0.0	1.0	
AZS0_V__1015	98287	No	NA	93	9	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G03J_7875_V2__2112	9324	No	NA	10	0	7	Low-quality	Genome-fragment	12.2	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZK1_V__6222	2887	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZX1_V__2719	49667	No	NA	82	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AZB4_V__95	31202	No	NA	37	5	2	Medium-quality	Genome-fragment	64.46	AAI-based (medium-confidence)	0.0	1.0	
G23J_7936V__8951	3493	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8519_V__7788	3920	No	NA	6	0	0	Low-quality	Genome-fragment	7.82	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G01M_8519_V__167	4195	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
BAC3_V__1818	3735	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7881_V3__3967	5293	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__4450	12890	No	NA	17	6	0	High-quality	High-quality	94.49	AAI-based (medium-confidence)	0.0	1.0	
G21F_7878_V2__9174	5280	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAW1_V__9819	2888	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8590_V__1575	3100	No	NA	6	0	0	Low-quality	Genome-fragment	6.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J_8064V__6211	131983	No	NA	187	108	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
BAY1_V__1230	40694	No	NA	46	21	1	Medium-quality	Genome-fragment	50.51	AAI-based (high-confidence)	0.0	1.0	
G23J_8066V__6476	19518	No	NA	24	4	0	Low-quality	Genome-fragment	44.19	AAI-based (high-confidence)	0.0	1.0	
G01M_8768_V__6513	8184	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH14_V__6648	15092	No	NA	16	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBF1_V__723	2806	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__2635	2602	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__5785	9494	No	NA	18	2	0	Low-quality	Genome-fragment	20.91	AAI-based (medium-confidence)	0.0	1.0	
G01M_8190_V__1021	4247	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
G18F_V9__198	2975	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY1_V__1178	6049	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBF8_V__2020	2706	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAF1_V__372	135825	No	NA	146	4	108	High-quality	High-quality	97.79	HMM-based (lower-bound)	0.0	1.0	
AZX4_V__768	2548	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZE2_V__6754	50457	No	NA	91	19	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G21F_7947_V5__7075	27533	No	NA	37	5	2	Medium-quality	Genome-fragment	70.49	AAI-based (medium-confidence)	0.0	1.0	
G21F_7878_V2__7002	2700	No	NA	5	0	0	Low-quality	Genome-fragment	4.65	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G21F_7876_V1__607	3543	No	NA	4	0	2	Low-quality	Genome-fragment	5.09	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZT2_V__9034	2629	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH14_V__3172	9954	No	NA	14	10	0	Low-quality	Genome-fragment	16.53	AAI-based (medium-confidence)	0.0	1.0	
G21F_7878_V2__5311	7422	No	NA	15	2	0	Low-quality	Genome-fragment	21.37	AAI-based (high-confidence)	0.0	1.0	
BAX1_V__2740	3252	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZV1_V__7542	4188	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__9845	10729	No	NA	12	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAC7_V__597	29322	No	NA	31	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8349_V__6102	120160	Yes	88353	159	48	17	High-quality	High-quality	100.0	AAI-based (high-confidence)	26.47	1.0	contig >1.5x longer than expected genome length
G23J_7937V__3552	2679	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD0_V__4380	77427	No	NA	110	49	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
BAX1_V__5792	2668	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__1385	9433	No	NA	18	0	0	Low-quality	Genome-fragment	21.35	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected; low-confidence DTR
BAY1_V__2557	3582	No	NA	6	3	0	Low-quality	Genome-fragment	8.78	AAI-based (high-confidence)	0.0	1.0	
BAH1_V__1827	2575	No	NA	4	0	0	Low-quality	Genome-fragment	4.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BBD2_V__5881	48857	No	NA	97	89	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
AZC3_V__6860	2922	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__5174	3772	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8060V__9867	4703	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD0_V__8665	3231	No	NA	1	1	0	Low-quality	Genome-fragment	3.21	AAI-based (high-confidence)	0.0	1.0	
BAJ6_V__6493	13570	No	NA	8	0	7	Low-quality	Genome-fragment	13.76	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAY4_V__1668	2546	No	NA	5	0	0	Low-quality	Genome-fragment	4.88	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZP1_V__8601	2760	No	NA	3	1	0	Low-quality	Genome-fragment	1.71	HMM-based (lower-bound)	0.0	1.0	
G01M_8519_V__8767	4955	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAJ6_V__6297	19315	No	NA	17	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__9512	39662	No	NA	54	35	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
AZB1_V__293	44205	No	NA	50	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__6665	7118	Yes	3989	6	3	3	Low-quality	Genome-fragment	11.49	AAI-based (high-confidence)	43.96	1.0	
G01M_8768_V__5345	6058	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAO6_V__1108	5240	No	NA	5	4	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G21F_7876_V1__2138	2524	No	NA	5	0	0	Low-quality	Genome-fragment	5.78	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AWG0_V__6701	85287	No	NA	82	0	48	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__9811	3874	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8067V__1941	11295	No	NA	14	8	0	Low-quality	Genome-fragment	22.86	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__8656	2813	No	NA	2	1	0	Low-quality	Genome-fragment	4.47	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__1560	51731	No	NA	62	8	1	Medium-quality	Genome-fragment	59.94	AAI-based (high-confidence)	0.0	1.0	
G01M_8520_V__8021	38940	No	NA	68	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BBN1_V__1110	4355	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7943V__447	3147	No	NA	3	2	0	Low-quality	Genome-fragment	2.53	AAI-based (medium-confidence)	0.0	1.0	
BAX4_V__8703	6991	No	NA	12	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD2_V__5409	12166	No	NA	27	24	0	Low-quality	Genome-fragment	39.45	AAI-based (high-confidence)	0.0	1.0	
BBD1_V__5988	52864	No	NA	53	0	33	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__7632	2668	No	NA	5	0	0	Low-quality	Genome-fragment	4.09	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J7927V1__6629	3967	No	NA	4	2	0	Low-quality	Genome-fragment	3.36	AAI-based (high-confidence)	0.0	1.0	
BAM2_V__6901	10238	No	NA	26	22	0	Low-quality	Genome-fragment	33.22	AAI-based (high-confidence)	0.0	1.0	
BAH14_V__9386	2709	No	NA	4	1	0	Low-quality	Genome-fragment	7.17	AAI-based (medium-confidence)	0.0	1.0	
AWG0_V__517	2576	No	NA	2	0	1	Low-quality	Genome-fragment	2.16	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZB2_V__2807	6365	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBN3_V__8498	3980	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J7928V2__676	7877	No	NA	7	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZX1_V__2757	3704	No	NA	5	2	0	Low-quality	Genome-fragment	5.81	AAI-based (high-confidence)	0.0	1.0	
G01M_8873_V__6539	2510	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__2551	41498	No	NA	52	21	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
AZO9_V__4252	5501	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7924V__2797	2849	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY1_V__5392	3727	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZP1_V__686	25234	No	NA	30	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZX4_V__6698	2639	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G18F_V6__2904	26009	No	NA	31	26	0	Medium-quality	Genome-fragment	56.79	AAI-based (high-confidence)	0.0	1.0	
G23J_7937V__7765	2545	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__6686	19002	No	NA	14	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB2_V__6810	79679	No	NA	95	12	0	High-quality	High-quality	97.18	AAI-based (high-confidence)	0.0	1.0	
G01M_8393_V__5291	9455	No	NA	13	10	0	Low-quality	Genome-fragment	22.16	AAI-based (high-confidence)	0.0	1.0	
G23J_8067V__8853	4525	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZO9_V__4309	2948	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZK1_V__6443	3674	No	NA	8	0	0	Low-quality	Genome-fragment	3.11	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G21F_7878_V2__4048	6439	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZR1_V__184	129225	No	NA	203	93	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
BAD1_V__5765	6665	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAC3_V__111	3128	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8768_V__8925	7033	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__851	2663	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8396_V__5917	34132	No	NA	50	19	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
AZJ1_V__2338	4017	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAM1_V__3596	3851	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
G21F_7876_V1__2229	14498	No	NA	28	7	0	Low-quality	Genome-fragment	32.3	AAI-based (high-confidence)	0.0	1.0	
AZP2_V__5641	477195	Yes	349946	519	60	116	High-quality	High-quality	100.0	AAI-based (medium-confidence)	26.67	1.0	contig >1.5x longer than expected genome length
BBN1_V__1375	3931	No	NA	5	0	2	Low-quality	Genome-fragment	2.25	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAX4_V__7313	3272	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__5635	2561	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8396_V__217	3022	No	NA	7	1	0	Low-quality	Genome-fragment	6.22	AAI-based (high-confidence)	0.0	1.0	
G01M_8520_V__9188	3056	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__5034	4071	Yes	3031	7	1	1	Low-quality	Genome-fragment	9.48	AAI-based (high-confidence)	25.55	1.0	
AZX4_V__6455	3324	No	NA	3	0	1	Low-quality	Genome-fragment	6.45	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZV1_V__1185	3916	No	NA	8	2	1	Low-quality	Genome-fragment	12.81	AAI-based (high-confidence)	0.0	1.0	
AZJ1_V__1423	3108	No	NA	4	4	0	Low-quality	Genome-fragment	8.71	AAI-based (high-confidence)	0.0	1.0	
G01M_8519_V__2537	2954	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZT2_V__5612	6342	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZE2_V__2328	4128	No	NA	5	4	0	Low-quality	Genome-fragment	9.65	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__143	3401	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX1_V__6270	5656	No	NA	14	12	0	Low-quality	Genome-fragment	18.35	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__5771	30434	No	NA	38	17	0	Medium-quality	Genome-fragment	78.11	AAI-based (high-confidence)	0.0	1.0	
BAM2_V__6932	22283	No	NA	18	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__10355	2627	No	NA	4	0	0	Low-quality	Genome-fragment	3.82	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8520_V__7607	4889	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAF2_V__1917	2634	No	NA	4	0	1	Low-quality	Genome-fragment	5.33	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G23J_7940V__2087	8352	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__678	3028	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8519_V__1264	15389	No	NA	26	15	0	Low-quality	Genome-fragment	45.85	AAI-based (high-confidence)	0.0	1.0	
AWG0_V__658	3629	No	NA	3	0	0	Low-quality	Genome-fragment	7.37	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAH14_V__3017	8646	No	NA	14	12	0	Low-quality	Genome-fragment	21.33	AAI-based (high-confidence)	0.0	1.0	
G01M_8068_V__1474	8186	No	NA	17	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7881_V3__450	11738	No	NA	13	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8062V__1330	6202	No	NA	14	8	0	Low-quality	Genome-fragment	14.46	AAI-based (high-confidence)	0.0	1.0	
BAF8_V__915	6272	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
BAX2_V__8269	3577	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__2323	2576	No	NA	3	0	1	Low-quality	Genome-fragment	4.71	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J_8064V__9369	7332	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7881_V3__1221	38567	No	NA	43	8	0	High-quality	High-quality	95.44	AAI-based (high-confidence)	0.0	1.0	
G21F_7947_V5__1473	3178	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD2_V__288	16163	No	NA	12	0	5	Low-quality	Genome-fragment	19.51	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J_8064V__9038	5493	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__4192	14442	Yes	4385	27	3	6	Low-quality	Genome-fragment	8.28	HMM-based (lower-bound)	69.64	1.0	
